"RGlap_ApprovalNo","RGlap_CustomerId","RGlap_ApprovalTypeCode","RGlap_DealingTypeCode","RGlap_ApprovalItemCode","RGlap_LmtApprovalNo","RGlap_LmtMoney","RGlap_LmtMrgMoney","RGlap_LmtMrgCalcBaseDate","RGlap_LmtStartDate","RGlap_LmtEndDate","RGlap_LmtInterestRate","RGlap_RequestReceiptNo","RGlap_PrevApprovalNo","RGlap_OriginalApprovalNo","RGlap_SettAuthorityCode","RGlap_ExecScheduledDate","RGlap_RepaymentLimitDay","RGlap_CommodityCode","RGlap_SecurityDivision","RGlap_ExecScheduledMoney","RGlap_InterestRate","RGlap_InterestRateApplyType","RGlap_InterestSupplyRate","RGlap_VariableInterestCode","RGlap_SlideRange","RGlap_StandardSpread","RGlap_LoanTotal","RGlap_DepositTotal","RGlap_LoanInterestTotal","RGlap_DepositInterestTotal","RGlap_HeadBranchCalcRate","RGlap_HeadBranchCalcDebitRate","RGlap_HeadBranchCalcCreditRate","RGlap_RelatedRealInterestRate","RGlap_RelatedDpstFinanceRate","RGlap_RelatedAnnualProfits","RGlap_CapitalUseDivision","RGlap_CapitalUseDetailDivision","RGlap_CapitalUseDetailDesc","RGlap_RaiseDetailItem1","RGlap_RaiseDetailItem2","RGlap_RaiseDetailItem3","RGlap_RaiseDetailMoney1","RGlap_RaiseDetailMoney2","RGlap_RaiseDetailMoney3","RGlap_FundsOnHandMoney","RGlap_RepaymentWayCode","RGlap_RepaymentInterestCode","RGlap_FirstRepayInterestDate","RGlap_FirstRepayDate","RGlap_RepayIntervalCode","RGlap_RepayInterestIntrvlCode","RGlap_RepayCapital","RGlap_RepayCount1","RGlap_RepayCount2","RGlap_RepayCount3","RGlap_EveryRepayMoney1","RGlap_EveryRepayMoney2","RGlap_EveryRepayMoney3","RGlap_SecurityFloatingExistFlg","RGlap_SecurityDesc","RGlap_Remarks","RGlap_WideUseApprovalDtls","RGlap_SubTitle","RGlap_SubTitleSupplement","RGlap_ConditionCngTypeCode","RGlap_ConditionExmptCrdtCode","RGlap_ReleaseJdgmntIntrstRate","RGlap_ApplyInterestRate","RGlap_ConditionExemptDesc","RGlap_OldVersionFlag","RGlap_RegisterFlag","RGlap_RenovationFlag","RGlap_DraftDate","RGlap_DraftUserName","RGlap_SecurityCode","RGlap_TempFlag","RGlap_InChargeUserNo","RGlap_InChargeUserName","RGlap_HQInChargeUserNo","RGlap_HQInChargeUserName","RGlap_ChangeStandardDate","RGlap_CreditNo","RGlap_BillLimitDate","RGlap_RootManagementNo","RGlap_SheetCount","RGlap_BonusTotalMoney","RGlap_ForeignMoney","RGlap_MonetaryUnit","RGlap_Reservation","RGlap_RefinanceDivision","RGlap_RefinanceFirstDate","RGlap_RefinanceUseDivision","RGlap_SelectTypeDivision","RGlap_FixedContractualRate","RGlap_VariableContractualRate","RGlap_StepRateAppliedDate","RGlap_StepRate","RGlap_StepPeriod","RGlap_OperateDetailItem1","RGlap_OperateDetailItem2","RGlap_OperateDetailItem3","RGlap_OperateDetailItem4","RGlap_OperateDetailItem5","RGlap_OperateDetailItem6","RGlap_OperateDetailItem7","RGlap_OperateDetailItem8","RGlap_OperateDetailItem9","RGlap_OperateDetailMoney1","RGlap_OperateDetailMoney2","RGlap_OperateDetailMoney3","RGlap_OperateDetailMoney4","RGlap_OperateDetailMoney5","RGlap_OperateDetailMoney6","RGlap_OperateDetailMoney7","RGlap_OperateDetailMoney8","RGlap_OperateDetailMoney9","RGlap_RaiseDetailItem4","RGlap_RaiseDetailItem5","RGlap_RaiseDetailItem6","RGlap_RaiseDetailMoney4","RGlap_RaiseDetailMoney5","RGlap_RaiseDetailMoney6","RGlap_RepayDay","RGlap_FractionDivision","RGlap_DeferInterestIntrvlCode","RGlap_BonusRepayMoney","RGlap_BonusRepayCount","RGlap_BonusBeginDate","RGlap_BonusMonth1","RGlap_BonusMonth2","RGlap_CommissionDivision","RGlap_GroupInsuranceDivision","RGlap_DebtSupport","RGlap_FireInsuranceFlag","RGlap_StartRepayDate1","RGlap_RepayDay1","RGlap_LastRepayDate1","RGlap_RepayIntervalCode1","RGlap_IncreaseDecreaseMoney1","RGlap_StartRepayDate2","RGlap_RepayDay2","RGlap_LastRepayDate2","RGlap_RepayIntervalCode2","RGlap_IncreaseDecreaseMoney2","RGlap_StartRepayDate3","RGlap_RepayDay3","RGlap_LastRepayDate3","RGlap_RepayIntervalCode3","RGlap_IncreaseDecreaseMoney3","RGlap_StartRepayDate4","RGlap_RepayDay4","RGlap_LastRepayDate4","RGlap_RepayIntervalCode4","RGlap_IncreaseDecreaseMoney4","RGlap_StartRepayDate5","RGlap_RepayDay5","RGlap_LastRepayDate5","RGlap_RepayIntervalCode5","RGlap_IncreaseDecreaseMoney5","RGlap_RelatedLoanTotal","RGlap_RelatedDepositTotal","RGlap_RelatedLoanInterestTotal","RGlap_RelatedDpstInterestTotal","RGlap_DraftBranchNo","RGlap_DraftBranchName","RGlap_ExecutionBranchNo","RGlap_StaffFinanceFlag","RGlap_ScheduledCloseMoney","RGlap_SimulScheduledCloseMoney","RGlap_DepositSecurityMny","RGlap_SimulDepositSecurityMny","RGlap_SocietyLoadMoney","RGlap_SimulSocietyLoadMoney","RGlap_AutoJudgeSettAuthority","RGlap_SettAuthorityJudgeDate","RGlap_SettAuthorityJudgeReason","RGlap_RespShareDivision","RGlap_ReceiptYear","RGlap_FixedIntstRateSelectDate","RGlap_AppSlipErrFlag","RGlap_BasisCondUpdateTime","RGlap_AutoCalcEveryRepayMoney2","RGlap_AutoCalcBonusRepayMoney","RGlap_TempAdmitFlag","RGlap_ChushinSecurityFlag","RGlap_ReapplicationCode","RGlap_EstablishmentSupport","RGlap_BusinessAssessment","RGlap_ReapplyPrevApprovalNo","RGlap_BackinApproval","RGlap_RateDownCreditNo","RGlap_NowSelectTypeDivision","RGlap_NowInterestRate","RGlap_SelectTypeDivision1","RGlap_SelectTypeRate1","RGlap_SelectTypeDivision2","RGlap_SelectTypeRate2","RGlap_SelectTypeDivision3","RGlap_SelectTypeRate3","RGlap_SelectTypeDivision4","RGlap_SelectTypeRate4","RGlap_SelectTypeDivision5","RGlap_SelectTypeRate5","RGlap_SelectTypeDivision6","RGlap_SelectTypeRate6","RGlap_SelectTypeDivision7","RGlap_SelectTypeRate7","RGlap_ConditionApprovalFlag","InsertDateTime","InsertUserNo","UpdateDateTime","UpdateUserNo"
"C18323348",523331,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00526823","18317261","","R_KESSAIKENGE2","20201009","20220606","62231","71",31000000,0.85000,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM351","éëã‡égìrè⁄ç◊ê‡ñæ","","","",1480000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",390,,,,90999,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:03:09.367,"ãNàƒé“ñº","4050",0,"131171","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.60000,-1.82500,,,,"åöîÑèZëÓ","äOç\îÔ","","","","","","","",30980000,1500000,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,"UMU1"," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"149","Ç≠Ç∏ÇÕéxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/27 15:53:08.060,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/27 15:03:09.367,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:03:09.367,"138774      ",2018/06/28 9:48:04.080,"19301       "
"C18323349",521490,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU32","",,," "," "," ",,"00531120","18307650","","R_KESSAIKENGE3","20201009","20220606","10900","52",15000000,2.80000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM128","éëã‡égìrè⁄ç◊ê‡ñæ","ã‡","","",,,,,"R_HENSAIHOU1","R_RIBARAIHOU2","202011","202011","","R_RBRKANKAKU1","ï‘çœå¥éë",1,,,,,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/06/27 15:03:30.063,"ãNàƒé“ñº","",0,"143002","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,"20190531",,,,,"","",""," ","","",,,,,,"íÜå√œ›ºÆ›","","","","","","","","",15000000,,,,,,,,,"","","",,,,"31","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"011","â~í¨éxìX",,0,,,,,,,,,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/27 15:09:57.070,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:03:30.063,"143002      ",2018/06/27 16:39:11.443,"143002      "
"C18323350",344448,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0116","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:07:18.643,"ãNàƒé“ñº",,0,"141846","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"064","ç°ó¢éxìX","064",,,,,,,,"R_KESSAIKENGE2",2018/06/27 16:43:11.827,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 16:41:35.460,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/06/27 15:07:18.643,"141846      ",2018/06/29 8:45:19.337,"0           "
"C18323351",289499,"R_RINGISYURUI4","R_TORIHIKISYU2","R_RINGIKAMOKU40",,50000000,50000000,"20170630","20080922","20180630",2.37500,"00531096","17323132","08023016","R_KESSAIKENGE2","20201009","20220606","01","52",50000000,2.37500,"",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,,"","éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/27 15:09:42.037,"ãNàƒé“ñº","",0,"591219","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180629","405344882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ","",,,," "," "," ",,,,," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"012","êºêwéxìX","012",,,,,,,,"R_KESSAIKENGE2",2018/06/27 15:35:50.640,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 15:09:42.037,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:09:42.037,"591219      ",2018/06/30 4:01:18.540,"0           "
"C18323352",394348,"R_RINGISYURUI4","R_TORIHIKISYU2","R_RINGIKAMOKU40",,3000000,436035,"20180312","20110929","20180630",1.72500,"00531125","17321394","11344130","R_KESSAIKENGE2","20201009","20220606","50","10",3000000,1.72500,"R_RIRITUTEKI02",,"R_RIRITUHENDO02",,-0.70000,,,,,,,,,,,,"","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/27 15:12:16.117,"ãNàƒé“ñº","",0,"580290","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180629","401096992",,,,,,"","","",,,,,,,,,"â^ì]éëã‡","","","","","","","","",3000000,,,,,,,,,"","","",,,," ","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"035","âwëOéxìX","035",0,,,,,,,"R_KESSAIKENGE2",2018/06/27 15:37:56.320,"åàçœå†å¿îªíËóùóR",," ",,0,2018/06/27 15:12:16.117,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:12:16.117,"580290      ",2018/06/30 4:01:16.050,"0           "
"C18323353",3082,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE1","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE1103","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:15:02.677,"ãNàƒé“ñº",,0,"144265","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"014","è\èéxìX","014",,,,,,,,"R_KESSAIKENGE1",2018/06/27 16:11:10.610,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 16:10:16.140,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/06/27 15:15:02.677,"144265      ",2018/06/28 12:15:22.497,"0           "
"C18323354",517359,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00531121",,"","R_KESSAIKENGE1","20201009","20220606","76224","71",500000,1.85000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM471","éëã‡égìrè⁄ç◊ê‡ñæ","óaã‡","","",950000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",48,,,,10814,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/27 15:15:38.690,"ãNàƒé“ñº","2001",0,"144049","åªç›ÇÃèàóùíSìñé“ñº","131171","ñ{ïîêRç∏íSìñé“ñº",,"330003003"," ",,,,,"","",""," ","","",,,,,,"èÊópé‘çwì¸","","","","","","","","",1450000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"007","ã„èéxìX","007",0,,,,,,,"R_KESSAIKENGE1",2018/06/27 15:50:26.690,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/27 15:29:57.367,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:15:38.690,"144049      ",2018/07/03 4:16:24.997,"0           "
"C18323355",3082,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0501","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:15:50.050,"ãNàƒé“ñº",,0,"122590","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"014","è\èéxìX","014",,,,,,,,"R_KESSAIKENGE2",2018/06/27 16:18:35.910,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 16:17:34.447,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/06/27 15:15:50.050,"144265      ",2018/07/02 11:39:04.007,"127799      "
"C18323356",3082,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0503","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:16:14.970,"ãNàƒé“ñº",,0,"122590","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"014","è\èéxìX","014",,,,,,,,"R_KESSAIKENGE2",2018/06/27 15:29:41.457,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 15:29:05.493,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/06/27 15:16:14.970,"144265      ",2018/07/02 11:40:14.200,"127799      "
"C18323357",514441,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00531119",,"","R_KESSAIKENGE1","20201009","20220606","76224","71",1100000,1.85000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM471","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",60,,,,19208,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/27 15:16:33.903,"ãNàƒé“ñº","2001",0,"145484","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003001"," ",,,,,"","",""," ","","",,,,,,"çwì¸éëã‡","","","","","","","","",1100000,,,,,,,,,"","","",,,,"27","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"035","âwëOéxìX","035",0,,,,,,,"R_KESSAIKENGE1",2018/06/27 16:18:12.497,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/27 15:16:33.903,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:16:33.903,"145484      ",2018/07/05 6:27:25.543,"0           "
"C18323358",299789,"R_RINGISYURUI3",,,,,,,,,,"",,,"R_KESSAIKENGE2","20201009","20220606",,,,,,,"R_RIRITUHENDO02",,,,,,,,,,,,,,,"éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,,,"202011","202011",,,"ï‘çœå¥éë",,,,,,,,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe","R_SUBTITLE0501","",,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:17:39.893,"ãNàƒé“ñº",,0,"141084","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128","è¨ëqéxìX","128",,,,,,,,"R_KESSAIKENGE2",2018/06/27 15:36:28.927,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/27 15:34:13.313,,,0,0,"",,,,0,"","",,"",,"",,"",,"",,"",,"",,"",,0,2018/06/27 15:17:39.893,"141084      ",2018/07/05 8:45:18.127,"0           "
"C18323360",524267,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00531123",,"","R_KESSAIKENGE2","20201009","20220606","50257","71",30000000,1.00000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM351","éëã‡égìrè⁄ç◊ê‡ñæ","ïÍÇÊÇËâáèï","","",4900000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",420,,,,84685,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:18:54.070,"ãNàƒé“ñº","4050",0,"1930001","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","",,,,,,"ìyínåöï®","","","","","","","","",34900000,,,,,,,,,"","","",,,,"15","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,"UMU1"," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"033","âÍñŒéxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/29 16:29:47.150,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/29 16:23:21.503,,,1,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:18:54.070,"585386      ",2018/07/05 15:06:09.080,"120276      "
"C18323361",477106,"R_RINGISYURUI1","R_TORIHIKISYU2","R_RINGIKAMOKU38","",,," "," "," ",,"00531063",,"","R_KESSAIKENGE1","20201009","20220606","10362","71",1900000,14.60000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM129","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU8","R_RIBARAIHOU3","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",,,,,0,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/06/27 15:19:15.033,"ãNàƒé“ñº","4033",0,"145199","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","",,,,,,"éñã∆éëã‡","","","","","","","","",1900000,,,,,,,,,"","","",,,,"10","",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"004","ñxêÏéxìX","004",0,,,,,,,"R_KESSAIKENGE1",2018/06/28 13:04:52.793,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/27 15:19:15.033,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:19:15.033,"145199      ",2018/07/05 13:15:15.303,"0           "
"C18323362",383765,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00515484","18300352","","R_KESSAIKENGE2","20201009","20220606","20400","61",15000000,1.00000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM129","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU2","R_RIBARAIHOU2","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",120,,,,125000,0,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/27 15:20:56.263,"ãNàƒé“ñº","1001",0,"141857","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","","R_KARIKAEKBN2","20110531","R_SIKINSITOM129","",,,,,,"ê›îıéëã‡","ãûã‚å®ë„ÇË","â^ì]éëã‡","","","","","","",4212000,1750000,9038000,,,,,,,"","","",,,,"31","R_ADJHASU0",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"071","î™î¶éxìX","071",0,,,,,,,"R_KESSAIKENGE2",2018/07/03 11:11:25.890,"åàçœå†å¿îªíËóùóR","R_RSPNSBLTY2"," ",,0,2018/07/03 10:36:53.653,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:20:56.263,"141857      ",2018/07/05 17:45:10.033,"0           "
"C18323363",355390,"R_RINGISYURUI4","R_TORIHIKISYU1","R_RINGIKAMOKU33",,,,,,,,"00531122","17378942","13340507","R_KESSAIKENGE2","20201009","20220606","25840","61",12802000,1.80000,"",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM105","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU2","R_RIBARAIHOU2","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",57,,,,117000,6250000,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/27 15:21:48.050,"ãNàƒé“ñº","1001",0,"126616","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180702","330003009",,,,0,,"","","R_KARIKAEKBN1","20121219","R_SIKINSITOM105",,0.00000,0.00000,,,,"èÿë›3008","ê^êÖ","","","","","","","",11660000,2340000,,,,,,,,"","","",,,,"31","R_ADJHASU2",,0,0," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"132","éOé∫åÀéxìX","132",0,,,,,,,"R_KESSAIKENGE2",2018/06/28 12:28:36.540,"åàçœå†å¿îªíËóùóR","R_RSPNSBLTY9"," ",,0,2018/06/28 12:01:28.797,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/27 15:21:48.050,"126616      ",2018/07/05 6:27:24.443,"0           "
